iteration requestId timestamp event
0 92794.1 138121.320205 requestWillBeSent
0 92794.1 138121.742086 responseReceived
0 92794.1 138121.7785 dataReceived
0 92794.1 138121.778271 loadingFinished
0 92794.2 138121.785564 requestWillBeSent
0 92794.3 138121.785684 requestWillBeSent
0 92794.4 138121.785769 requestWillBeSent
0 92794.5 138121.785913 requestWillBeSent
0 92794.6 138121.786043 requestWillBeSent
0 92794.6 138122.108988 responseReceived
0 92794.2 138122.116335 responseReceived
0 92794.3 138122.139279 responseReceived
0 92794.3 138122.139887 dataReceived
0 92794.3 138122.140086 dataReceived
0 92794.3 138122.138713 loadingFinished
0 92794.4 138122.146325 responseReceived
0 92794.4 138122.146659 dataReceived
0 92794.4 138122.146757 dataReceived
0 92794.4 138122.145866 loadingFinished
0 92794.5 138122.153732 responseReceived
0 92794.5 138122.176213 dataReceived
0 92794.5 138122.176531 dataReceived
0 92794.5 138122.175899 loadingFinished
0 92794.2 138122.417164 dataReceived
0 92794.2 138122.417277 dataReceived
0 92794.2 138122.417365 dataReceived
0 92794.2 138122.417429 dataReceived
0 92794.2 138122.417681 dataReceived
0 92794.2 138122.41782 dataReceived
0 92794.2 138122.417834 loadingFinished
0 92794.6 138122.481125 dataReceived
0 92794.6 138122.481598 dataReceived
0 92794.6 138122.481646 dataReceived
0 92794.6 138122.604172 dataReceived
0 92794.6 138122.604424 dataReceived
0 92794.6 138122.604675 dataReceived
0 92794.6 138122.604768 dataReceived
0 92794.6 138122.768829 dataReceived
0 92794.6 138122.769171 dataReceived
0 92794.6 138122.773417 dataReceived
0 92794.6 138122.790921 dataReceived
0 92794.6 138122.791216 dataReceived
0 92794.6 138122.790776 loadingFinished
0 92794.13 138122.819169 requestWillBeSent
0 92794.14 138122.831364 requestWillBeSent
0 92794.13 138123.1506 responseReceived
0 92794.14 138123.159899 responseReceived
0 92794.13 138123.271921 dataReceived
0 92794.13 138123.271691 loadingFinished
0 92794.15 138123.297005 requestWillBeSent
0 92794.14 138123.297295 dataReceived
0 92794.14 138123.297389 dataReceived
0 92794.14 138123.29333 loadingFinished
0 92794.16 138123.307729 requestWillBeSent
0 92794.15 138123.615581 requestWillBeSent
0 92794.16 138123.645797 requestWillBeSent
0 92794.16 138123.968739 requestWillBeSent
0 92794.15 138123.983947 responseReceived
0 92794.15 138123.984275 dataReceived
0 92794.15 138123.983643 loadingFinished
0 92794.16 138124.27593 responseReceived
0 92794.16 138124.434051 dataReceived
0 92794.16 138124.434247 dataReceived
0 92794.16 138124.434544 dataReceived
0 92794.16 138124.598273 dataReceived
0 92794.16 138124.600553 dataReceived
0 92794.16 138124.600668 dataReceived
0 92794.16 138124.763951 dataReceived
0 92794.16 138124.764634 dataReceived
0 92794.16 138124.765091 dataReceived
0 92794.16 138124.929032 dataReceived
0 92794.16 138124.929252 dataReceived
0 92794.16 138124.932246 dataReceived
0 92794.16 138125.094521 dataReceived
0 92794.16 138125.094679 dataReceived
0 92794.16 138125.094978 dataReceived
0 92794.16 138125.258714 dataReceived
0 92794.16 138125.258875 dataReceived
0 92794.16 138125.259929 dataReceived
0 92794.16 138125.260088 dataReceived
0 92794.16 138125.260167 dataReceived
0 92794.16 138125.260257 dataReceived
0 92794.16 138125.259295 loadingFinished
0 92794.17 138125.323616 requestWillBeSent
0 92794.18 138125.357417 requestWillBeSent
0 92794.19 138125.359052 requestWillBeSent
0 92794.20 138125.359287 requestWillBeSent
0 92794.21 138125.375568 requestWillBeSent
0 92794.17 138125.63388 responseReceived
0 92794.18 138125.671403 responseReceived
0 92794.20 138125.678836 responseReceived
0 92794.20 138125.679063 dataReceived
0 92794.20 138125.679224 dataReceived
0 92794.20 138125.678568 loadingFinished
0 92794.19 138125.686846 responseReceived
0 92794.19 138125.754489 dataReceived
0 92794.19 138125.754775 dataReceived
0 92794.19 138125.754273 loadingFinished
0 92794.21 138125.761807 responseReceived
0 92794.21 138125.762074 dataReceived
0 92794.21 138125.761661 loadingFinished
0 92794.22 138125.766729 requestWillBeSent
0 92794.18 138125.821433 dataReceived
0 92794.18 138125.82172 dataReceived
0 92794.18 138125.821277 loadingFinished
0 92794.17 138125.896228 dataReceived
0 92794.17 138125.898988 dataReceived
0 92794.17 138125.899076 dataReceived
0 92794.17 138126.061714 dataReceived
0 92794.17 138126.061862 dataReceived
0 92794.17 138126.066603 dataReceived
0 92794.22 138126.106572 responseReceived
0 92794.17 138126.204224 dataReceived
0 92794.17 138126.204357 dataReceived
0 92794.17 138126.204131 loadingFinished
0 92794.24 138126.248227 requestWillBeSent
0 92794.25 138126.263144 requestWillBeSent
0 92794.26 138126.27056 requestWillBeSent
0 92794.27 138126.272926 requestWillBeSent
0 92794.22 138126.31563 dataReceived
0 92794.22 138126.317906 dataReceived
