iteration requestId timestamp event
0 77488.1 134341.39386 requestWillBeSent
0 77488.1 134341.757316 responseReceived
0 77488.1 134341.920196 dataReceived
0 77488.2 134341.921838 requestWillBeSent
0 77488.1 134341.928235 dataReceived
0 77488.1 134341.928342 dataReceived
0 77488.1 134341.928485 dataReceived
0 77488.1 134342.078259 dataReceived
0 77488.1 134342.078799 dataReceived
0 77488.1 134342.07887 dataReceived
0 77488.1 134342.079013 dataReceived
0 77488.1 134342.078752 loadingFinished
0 77488.4 134342.083892 requestWillBeSent
0 77488.5 134342.084424 requestWillBeSent
0 77488.6 134342.084952 requestWillBeSent
0 77488.2 134342.250877 responseReceived
0 77488.2 134342.251173 dataReceived
0 77488.2 134342.250619 loadingFinished
0 77488.7 134342.280273 requestWillBeSent
0 77488.5 134342.392855 responseReceived
0 77488.4 134342.42267 responseReceived
0 77488.4 134342.423351 dataReceived
0 77488.4 134342.423315 loadingFinished
0 77488.6 134342.430983 responseReceived
0 77488.6 134342.446556 dataReceived
0 77488.6 134342.446396 loadingFinished
0 77488.5 134342.573062 dataReceived
0 77488.5 134342.573387 dataReceived
0 77488.5 134342.573435 dataReceived
0 77488.5 134342.573486 dataReceived
0 77488.5 134342.57353 dataReceived
0 77488.5 134342.73829 dataReceived
0 77488.5 134342.738429 dataReceived
0 77488.5 134342.739358 dataReceived
0 77488.5 134342.739499 dataReceived
0 77488.7 134342.760307 responseReceived
0 77488.5 134343.053371 dataReceived
0 77488.5 134343.05356 dataReceived
0 77488.5 134343.05382 dataReceived
0 77488.7 134343.075739 dataReceived
0 77488.7 134343.075866 dataReceived
0 77488.7 134343.076042 dataReceived
0 77488.7 134343.194738 dataReceived
0 77488.7 134343.194835 dataReceived
0 77488.7 134343.194577 loadingFinished
0 77488.10 134343.215974 requestWillBeSent
0 77488.5 134343.293216 dataReceived
0 77488.5 134343.293356 dataReceived
0 77488.5 134343.293604 dataReceived
0 77488.5 134343.45876 dataReceived
0 77488.5 134343.459168 dataReceived
0 77488.5 134343.460079 dataReceived
0 77488.5 134343.460233 dataReceived
0 77488.10 134343.547696 responseReceived
0 77488.5 134343.706792 dataReceived
0 77488.5 134343.706976 dataReceived
0 77488.5 134343.708032 dataReceived
0 77488.10 134343.877558 dataReceived
0 77488.10 134343.877704 dataReceived
0 77488.10 134343.877798 dataReceived
0 77488.10 134343.968462 dataReceived
0 77488.10 134343.968362 loadingFinished
0 77488.5 134344.002172 dataReceived
0 77488.5 134344.002327 dataReceived
0 77488.5 134344.002378 dataReceived
0 77488.5 134344.163759 dataReceived
0 77488.5 134344.163915 dataReceived
0 77488.5 134344.165317 dataReceived
0 77488.5 134344.328709 dataReceived
0 77488.5 134344.328857 dataReceived
0 77488.5 134344.329099 dataReceived
0 77488.5 134344.492979 dataReceived
0 77488.5 134344.493108 dataReceived
0 77488.5 134344.493172 dataReceived
0 77488.5 134344.658158 dataReceived
0 77488.5 134344.658271 dataReceived
0 77488.5 134344.658514 dataReceived
0 77488.5 134344.658598 dataReceived
0 77488.5 134344.823009 dataReceived
0 77488.5 134344.823156 dataReceived
0 77488.5 134344.823269 dataReceived
0 77488.5 134344.823341 dataReceived
0 77488.5 134344.988297 dataReceived
0 77488.5 134344.988484 dataReceived
0 77488.5 134344.989674 dataReceived
0 77488.5 134344.989827 dataReceived
0 77488.5 134345.144902 dataReceived
0 77488.5 134345.145094 dataReceived
0 77488.5 134345.145279 dataReceived
0 77488.5 134345.145486 dataReceived
0 77488.5 134345.310937 dataReceived
0 77488.5 134345.311431 dataReceived
0 77488.5 134345.312051 dataReceived
0 77488.5 134345.31245 dataReceived
0 77488.5 134345.4759 dataReceived
0 77488.5 134345.476297 dataReceived
0 77488.5 134345.476391 dataReceived
0 77488.5 134345.476582 dataReceived
0 77488.5 134345.632821 dataReceived
0 77488.5 134345.632966 dataReceived
0 77488.5 134345.633832 dataReceived
0 77488.5 134345.633096 loadingFinished
0 77488.11 134345.642525 requestWillBeSent
0 77488.11 134345.948114 responseReceived
0 77488.11 134345.948406 dataReceived
0 77488.11 134345.948515 dataReceived
0 77488.11 134345.947986 loadingFinished
1 77488.13 134346.201299 requestWillBeSent
1 77488.14 134346.374318 requestWillBeSent
1 77488.15 134346.414013 requestWillBeSent
1 77488.15 undefined requestServedFromCache
1 77488.15 134346.414026 responseReceived
1 77488.15 134346.414027 dataReceived
1 77488.15 134346.414031 loadingFinished
1 77488.17 134346.414341 requestWillBeSent
1 77488.17 undefined requestServedFromCache
1 77488.17 134346.414348 responseReceived
1 77488.17 134346.414349 dataReceived
1 77488.17 134346.41435 loadingFinished
1 77488.19 134346.414959 requestWillBeSent
1 77488.19 134346.439941 resourceChangedPriority
1 77488.20 134346.458948 requestWillBeSent
1 77488.21 134346.465114 requestWillBeSent
1 77488.21 undefined requestServedFromCache
1 77488.21 134346.465129 responseReceived
1 77488.21 134346.46513 dataReceived
1 77488.21 134346.465131 loadingFinished
1 77488.23 134346.465175 requestWillBeSent
1 77488.23 undefined requestServedFromCache
1 77488.23 134346.46518 responseReceived
1 77488.23 134346.465181 dataReceived
1 77488.23 134346.465181 loadingFinished
1 77488.24 134346.465222 requestWillBeSent
1 77488.25 134346.465334 requestWillBeSent
1 77488.25 undefined requestServedFromCache
1 77488.25 134346.465342 responseReceived
1 77488.25 134346.465343 dataReceived
1 77488.25 134346.465343 loadingFinished
1 77488.26 134346.465453 requestWillBeSent
1 77488.26 undefined requestServedFromCache
1 77488.26 134346.465465 responseReceived
1 77488.26 134346.465466 dataReceived
1 77488.26 134346.465467 loadingFinished
1 77488.28 134346.465614 requestWillBeSent
1 77488.29 134346.476672 requestWillBeSent
1 77488.13 134346.541428 responseReceived
1 77488.13 134346.601261 dataReceived
1 77488.13 134346.60098 loadingFinished
1 77488.14 134346.69873 responseReceived
1 77488.14 134346.698923 dataReceived
1 77488.14 134346.699485 dataReceived
1 77488.14 134346.698368 loadingFinished
1 77488.30 134346.711935 requestWillBeSent
1 77488.19 134346.727714 responseReceived
1 77488.20 134346.779966 responseReceived
1 77488.20 134346.780156 dataReceived
1 77488.20 134346.780558 dataReceived
1 77488.20 134346.77961 loadingFinished
1 77488.31 134346.790058 requestWillBeSent
1 77488.32 134346.797127 requestWillBeSent
1 77488.32 undefined requestServedFromCache
1 77488.32 134346.797142 responseReceived
1 77488.32 134346.797143 dataReceived
1 77488.32 134346.797144 loadingFinished
1 77488.34 134346.799417 requestWillBeSent
1 77488.34 undefined requestServedFromCache
1 77488.34 134346.799429 responseReceived
1 77488.34 134346.79943 dataReceived
1 77488.34 134346.799431 loadingFinished
1 77488.35 134346.804228 requestWillBeSent
1 77488.24 134346.865045 responseReceived
1 77488.29 134346.866787 responseReceived
1 77488.29 134346.866945 dataReceived
1 77488.29 134346.867014 dataReceived
1 77488.29 134346.82446 loadingFinished
1 77488.24 134346.907872 dataReceived
1 77488.24 134346.908148 dataReceived
1 77488.24 134346.907419 loadingFinished
1 77488.19 134346.967968 dataReceived
1 77488.28 134346.983448 responseReceived
1 77488.28 134346.98311 loadingFinished
1 77488.30 134347.029175 responseReceived
1 77488.30 134347.028869 loadingFinished
1 77488.31 134347.103273 responseReceived
1 77488.19 134347.125316 dataReceived
1 77488.19 134347.125527 dataReceived
1 77488.19 134347.125054 loadingFinished
1 77488.35 134347.132668 responseReceived
1 77488.35 134347.28309 dataReceived
1 77488.35 134347.283522 dataReceived
1 77488.35 134347.283006 loadingFinished
1 77488.36 134347.311212 requestWillBeSent
1 77488.37 134347.315006 requestWillBeSent
1 77488.31 134347.358496 dataReceived
1 77488.31 134347.358634 dataReceived
1 77488.31 134347.358658 dataReceived
1 77488.31 134347.3587 dataReceived
1 77488.31 134347.515613 dataReceived
1 77488.31 134347.515756 dataReceived
1 77488.31 134347.515797 dataReceived
1 77488.31 134347.515407 loadingFinished
1 77488.38 134347.53706 requestWillBeSent
1 77488.37 134347.627676 responseReceived
1 77488.37 134347.643589 dataReceived
1 77488.37 134347.644021 dataReceived
1 77488.37 134347.643871 loadingFinished
1 77488.36 134347.710913 responseReceived
1 77488.36 134347.710402 loadingFinished
1 77488.38 134347.846605 responseReceived
1 77488.38 134347.928719 dataReceived
1 77488.38 134347.928872 dataReceived
1 77488.38 134347.928504 loadingFinished
1 77488.39 134347.971389 requestWillBeSent
1 77488.40 134348.015661 requestWillBeSent
1 77488.41 134348.240472 requestWillBeSent
1 77488.42 134348.24191 requestWillBeSent
1 77488.42 undefined requestServedFromCache
1 77488.42 134348.241922 responseReceived
1 77488.42 134348.241923 dataReceived
1 77488.42 134348.241924 loadingFinished
1 77488.44 134348.241987 requestWillBeSent
1 77488.44 undefined requestServedFromCache
1 77488.44 134348.241995 responseReceived
1 77488.44 134348.241996 dataReceived
1 77488.44 134348.241996 loadingFinished
1 77488.46 134348.242125 requestWillBeSent
1 77488.46 undefined requestServedFromCache
1 77488.46 134348.242132 responseReceived
1 77488.46 134348.242132 dataReceived
1 77488.46 134348.242133 loadingFinished
1 77488.48 134348.242158 requestWillBeSent
1 77488.48 undefined requestServedFromCache
1 77488.48 134348.242163 responseReceived
1 77488.48 134348.242163 dataReceived
1 77488.48 134348.242163 loadingFinished
1 77488.49 134348.242182 requestWillBeSent
1 77488.49 undefined requestServedFromCache
1 77488.49 134348.242187 responseReceived
1 77488.49 134348.242189 dataReceived
1 77488.49 134348.24219 loadingFinished
1 77488.50 134348.242207 requestWillBeSent
1 77488.50 undefined requestServedFromCache
1 77488.50 134348.242211 responseReceived
1 77488.50 134348.242212 dataReceived
1 77488.50 134348.242212 loadingFinished
1 77488.51 134348.242237 requestWillBeSent
1 77488.52 134348.242358 requestWillBeSent
1 77488.53 134348.242415 requestWillBeSent
1 77488.54 134348.242467 requestWillBeSent
1 77488.55 134348.242513 requestWillBeSent
1 77488.55 undefined requestServedFromCache
1 77488.55 134348.24252 responseReceived
1 77488.55 134348.24252 dataReceived
1 77488.55 134348.242521 loadingFinished
1 77488.56 134348.242542 requestWillBeSent
1 77488.56 undefined requestServedFromCache
1 77488.56 134348.242547 responseReceived
