iteration requestId timestamp event
0 91866.34 137095.917589 requestWillBeSent
0 91866.34 137096.225934 responseReceived
0 91866.34 137096.38434 dataReceived
0 91866.34 137096.389931 dataReceived
0 91866.34 137096.390243 dataReceived
0 91866.34 137096.39038 dataReceived
0 91866.35 137096.392193 requestWillBeSent
0 91866.35 undefined requestServedFromCache
0 91866.35 137096.392234 responseReceived
0 91866.35 137096.392236 dataReceived
0 91866.35 137096.392238 loadingFinished
0 91866.36 137096.392413 requestWillBeSent
0 91866.36 undefined requestServedFromCache
0 91866.36 137096.392445 responseReceived
0 91866.36 137096.392447 dataReceived
0 91866.36 137096.392448 loadingFinished
0 91866.43 137096.404851 requestWillBeSent
0 91866.43 undefined requestServedFromCache
0 91866.43 137096.404891 responseReceived
0 91866.43 137096.404893 dataReceived
0 91866.43 137096.404894 loadingFinished
0 91866.50 137096.405433 requestWillBeSent
0 91866.50 undefined requestServedFromCache
0 91866.50 137096.40547 responseReceived
0 91866.50 137096.405494 dataReceived
0 91866.50 137096.405497 loadingFinished
0 91866.54 137096.460457 requestWillBeSent
0 91866.54 undefined requestServedFromCache
0 91866.54 137096.460494 responseReceived
0 91866.54 137096.460499 dataReceived
0 91866.54 137096.4605 loadingFinished
0 91866.34 137096.548715 dataReceived
0 91866.34 137096.548943 dataReceived
0 91866.34 137096.54923 dataReceived
0 91866.34 137096.549263 dataReceived
0 91866.55 137096.556077 requestWillBeSent
0 91866.55 137096.559762 responseReceived
0 91866.55 137096.560307 dataReceived
0 91866.55 137096.567115 dataReceived
0 91866.55 137096.567967 dataReceived
0 91866.55 137096.568247 dataReceived
0 91866.55 137096.568468 dataReceived
0 91866.55 137096.568717 dataReceived
0 91866.55 137096.568961 dataReceived
0 91866.55 137096.569197 dataReceived
0 91866.55 137096.569433 dataReceived
0 91866.55 137096.569748 dataReceived
0 91866.55 137096.569983 dataReceived
0 91866.55 137096.570217 dataReceived
0 91866.55 137096.570531 dataReceived
0 91866.55 137096.570769 dataReceived
0 91866.55 137096.570975 dataReceived
0 91866.55 137096.590169 dataReceived
0 91866.55 137096.591064 dataReceived
0 91866.55 137096.559361 loadingFinished
0 91866.34 137096.591742 dataReceived
0 91866.34 137096.592356 dataReceived
0 91866.34 137096.588631 loadingFinished
0 91866.56 137096.714283 requestWillBeSent
0 91866.56 undefined requestServedFromCache
0 91866.56 137096.714328 responseReceived
0 91866.56 137096.714356 dataReceived
0 91866.56 137096.714359 loadingFinished
0 91866.57 137096.717843 requestWillBeSent
0 91866.57 undefined requestServedFromCache
0 91866.57 137096.717859 responseReceived
0 91866.57 137096.717862 dataReceived
